video_id,video_title,author,comment_text
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",johnny perez,This was cool the 4 times before. Now its just dumb.
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",wilker blaise,Amazing physique
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Nobody’s Business,That’s a woman that knows what she’s got.
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Bill Chavez,Mama can teach me a few things
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Joseph Milos,Nice weapon can I have it
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",J.R. Martinez,Keep dropping gorgeous 😍
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Marvin Huey,LOL busted Mama
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",TecSpec9000,Camel Tizzle in full effect
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Clener74,Her camel toe is so damn obvious I wouldn&#39;t be surprised if they do it on purpose. Back then they would just &quot;accidentally forget&quot; about them 😅
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Billy Handberry,Drop it
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Blacc_ Rain,Only white people
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Mitiofa,😂😂😂
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Ruben Santiago,EVEN OLD LADIES BE SUPER THIRSTY FOR ATTENTION
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Sluggo Slyquanz,Low life
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Steve Smith,Squat....on my fsce
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Bong James Bong,Disgusting
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Hwan Jung,How classy.
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",waymon706,🗑
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Air Future,"Daughters will be there for their fathers at the end, son&#39;s it&#39;s more of a hope and 🙏 that you&#39;ll come 1st over their options."
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Sandro Cavalieri,♥️
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",ConBurgundy,Nobody knows her name?
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Angel Colón,No ass. Talk about pulling pants all the way up lmao
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Gaston Ledesma,Que linda mamá 😍
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",tinydemons988,The perfect weapon . That weapon definitely needs a back ground check. That weapon has its own carrying case. You have to be at least 30 to handle a weapon like that . It would be Hard to keep a weapon like that a secret.
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",James Crook,YOU LOOK GREAT MOM
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Alessandro Salguero,How fuck up is fuck up
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Hekt1c,You got a weapon but that&#39;s why I have a shield to defend myself from that small weapon
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Hekt1c,She&#39;s the type of mom to wear revealing clothing and call callout men for sexual harassment after they gave her a weird look
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Cool Chris,Kind of weird now
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",c ant,mouthwatering
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Michael Singer,Pussc is better than anything you dudes have so keep being mad. Pussc is king and I bow down to it !
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",AdrianVlogs31,And just like that I was a step father for the night 🤣🤣😭
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Mike Riyahi,Like that weapon
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Raul Renteria,🙉😋🙉😋🙉
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Dan Perlman,"I&#39;m 61 and a parent. This mother&#39;s behavior is absolutely outrageous.  If she has a daughter, would she like her to squat like that for everyone to see. ..."
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Eric Lawrence,Get this TF outta here
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Icarus Flies,Lot of haters in these comments. It isn&#39;t healthy to be so judgemental folks. Lighten up and love
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Joshua Branson,She got that 4 kids by 3 diffrent dads can fit both fists in that box body type. Serious question why white women turn 30 but look 40 over night???
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",SpeedySloth,Disgusting
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Mikey Bing,"It took her 45 mins to put those pants on ,it will take even longer to get them off 😕 That&#39;s why men leave her,They got tired of waiting 😣"
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",MikeyMcDermottJr,This kid is the next like Hefner. I like the one with the tye dye the best. I love this kids videos he’s a genius.
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",redhat,🔥
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Donnie Mars,Trash mother&#39;s these days
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Th4ydontl4v_Zayy,Wtf
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Wayne Green,Her weapon is her @$$
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Dennis the Menace,The package looks great till you and wrap it
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Kumar Kushwaha,"This song is for this woman.<br><a href=""https://youtu.be/hsm4poTWjMs"">https://youtu.be/hsm4poTWjMs</a>"
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Oscar Bear,"I&#39;m going to hell for this but when that kid goes to school, Knowing it&#39;s a trap,  I would still go to see the weapon at her place 😣 to give the kid another sibling &lt;_&gt;"
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Chad Hillis,Hers is a Weapon.... she is always blowing the toilet out at work.... true story
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",LIK HIT,Yuk🤢
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Asep Naker,"<a href=""https://youtube.com/shorts/6ZuGHETHaE4?feature=share"">https://youtube.com/shorts/6ZuGHETHaE4?feature=share</a>."
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Brummie Rabbit Man,This is how the west dies
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Nick Roth,So how many dads will that  young boy have
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",weri jui,"18歳以上の場合<br>⤵⤵(◠$◕)♪❤ ----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- <br>💜 👉 <a href=""http://kingadik.uno/"">KINGADIK.UNO</a> ❤ <br><br>Youtube: This is fine<br>Someone: Says &quot;heck&quot;<br>Youtube: Be gone<br><a href=""http://www.youtube.com/results?search_query=%23%D0%BE%D0%B4%D0%BD%D0%B0%D0%BA%D0%BE"">#однако</a> <a href=""http://www.youtube.com/results?search_query=%23%D1%8F"">#я</a> <a href=""http://www.youtube.com/results?search_query=%23%D0%BB%D1%8E%D0%B1%D0%BB%D1%8E"">#люблю</a> <a href=""http://www.youtube.com/results?search_query=%23%D1%82%D0%B0%D0%BA%D0%B8%D1%85"">#таких</a> <a href=""http://www.youtube.com/results?search_query=%23%D1%80%D1%8B%D0%B1%D0%B0%D0%BA%D0%BE%D0%B2"">#рыбаков</a> <a href=""http://www.youtube.com/results?search_query=%23%D0%B8%D0%BD%D1%82%D0%B5%D1%80%D0%B5%D1%81%D0%BD%D0%BE"">#Интересно</a> <a href=""http://www.youtube.com/results?search_query=%23%D0%B7%D0%B0%D0%B1%D0%B0%D0%B2%D0%BD%D0%BE"">#забавно</a> <a href=""http://www.youtube.com/results?search_query=%23%D0%B4%D0%B5%D0%B2%D1%83%D1%88%D0%BA%D0%B0"">#девушка</a> <a href=""http://www.youtube.com/results?search_query=%23%D1%81%D0%BC%D0%B5%D1%88%D0%BD%D0%B0%D1%8F"">#смешная</a> <a href=""http://www.youtube.com/results?search_query=%23%E5%9E%83%E5%9C%BE"">#垃圾</a>"
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Antonio Robles,🥰🤤🥰🤤🥰🤤
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Ray Zavala,Magnificent ..
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Doroteo Arango,She couldn&#39;t go any lower 🤣🤣😂😂😂🤣
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",KARM DRUM & BASS,I wonder what your next video will be 🤔
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Mr Pew Pew,All these women keepers and can&#39;t find a good man in their eyes. Yet they wonder why they&#39;re single moms. Doing dumb shit like this and saying &quot;if you can&#39;t accept me for who I am then you don&#39;t deserve me&quot; foh then lol I want a female for me not all of them
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",@Mr_Swayzee,Who is she?
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",hellomyride77,Tight 🥂
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Artlopez105,"They&#39;re kinda gross,.... you have you&#39;re kid sounds like a boy asking you to show your weapons 🤔..."
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Jose Martins,Muito jeitosa 👍❤️👍🌻🌻🌻⭐⭐⭐⭐⭐
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Goose Gossage,Fucking gross. I can&#39;t wait for one of these trollops video to be shown by her ex husband in a custody hearing.
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Ak47,Slut moms unite
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Александр Yoltash,🔥
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Eddie Escobar,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Cody RileyWilliams,I hate when I come across these the s.hits goofy ASF
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Gus Lulou,"I’m sure her ex-husband is funding her self centered, selfish lifestyle."
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Nate Dogg live,That&#39;s a weapon of mass destruction 😋
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",SeanteBrown,Keep your gun on her. She didn’t drop it all the way down ta the ground. She still got it on her 😆
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Balson Naoshekpam,😂
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Michael Darukee,"Hey, didn&#39;t I tell ya I was gonna confiscate that weapon if I seen it again!!? Gimme that!!"
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Jason Andress,All of these are dumb and played out.
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Big Boss,What does this weapon fire ?
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Stephen Lamley,Change it up. I.e something different
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Evan Grice,😂😂
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Carolina Dog,Gross
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",@sahil shorts,"<a href=""https://youtube.com/shorts/gZ3vZwlKqMw?feature=share"">https://youtube.com/shorts/gZ3vZwlKqMw?feature=share</a>"
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Jason Hubler,Ew is right
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Tyler Durden,Who on earth is pushing this weird crap?
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Virginity,"OMG, EXACTLY WHAT I NEEDED <br><del>------THE CUTE----------------------GIRLS. -------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------</del> BEST GIRL FOR SEXO 💋 <a href=""https://vk.sv/A1lLAQ?REEL_SEXISME"">https://vk.sv/A1lLAQ?REEL_SEXISME</a> 💜<br><br><br><br>Gaze: &quot;Amazed&quot;<br>Lips: &quot;Sensual&quot;<br>Smile: &quot;Sweeter&quot;<br>Body: &quot;Colder&quot;<br>Жизнь, как красивая мелодия, только песни перепутались.<br><a href=""http://www.youtube.com/results?search_query=%23%D0%BE%D0%B4%D0%BD%D0%B0%D0%BA%D0%BE"">#однако</a> <a href=""http://www.youtube.com/results?search_query=%23%D1%8F"">#я</a> <a href=""http://www.youtube.com/results?search_query=%23%D0%BB%D1%8E%D0%B1%D0%BB%D1%8E"">#люблю</a> <a href=""http://www.youtube.com/results?search_query=%23%D1%82%D0%B0%D0%BA%D0%B8%D1%85"">#таких</a> <a href=""http://www.youtube.com/results?search_query=%23%D1%80%D1%8B%D0%B1%D0%B0%D0%BA%D0%BE%D0%B2"">#рыбаков</a> <a href=""http://www.youtube.com/results?search_query=%23%E5%9E%83%E5%9C%BE"">#垃圾</a><br>* Everyone talking its true *<br>While me: <br>&quot; Wow that looks so delicious i wanna eat it so badÓ╭╮Ò&quot;<br>Жизнь, как красивая мелодия, только песни перепутались<br><a href=""http://www.youtube.com/results?search_query=%23%D0%BE%D0%B4%D0%BD%D0%B0%D0%BA%D0%BE"">#однако</a> <a href=""http://www.youtube.com/results?search_query=%23%D1%8F"">#я</a> <a href=""http://www.youtube.com/results?search_query=%23%D0%BB%D1%8E%D0%B1%D0%BB%D1%8E"">#люблю</a> <a href=""http://www.youtube.com/results?search_query=%23%D1%82%D0%B0%D0%BA%D0%B8%D1%85"">#таких</a> <a href=""http://www.youtube.com/results?search_query=%23%D1%80%D1%8B%D0%B1%D0%B0%D0%BA%D0%BE%D0%B2"">#рыбаков</a><br><a href=""http://www.youtube.com/results?search_query=%23%E5%9E%83%E5%9C%BE"">#垃圾</a><br>Who really likes me?<br>You guys...<br>Ahh, I&#39;m turbulent<br>when your beauty is in front of me.<br> Жизнь, как красивая мелодия, только песни перепутались<br><a href=""http://www.youtube.com/results?search_query=%23%D0%BE%D0%B4%D0%BD%D0%B0%D0%BA%D0%BE"">#однако</a> <a href=""http://www.youtube.com/results?search_query=%23%D1%8F"">#я</a> <a href=""http://www.youtube.com/results?search_query=%23%D0%BB%D1%8E%D0%B1%D0%BB%D1%8E"">#люблю</a> <a href=""http://www.youtube.com/results?search_query=%23%D1%82%D0%B0%D0%BA%D0%B8%D1%85"">#таких</a> <a href=""http://www.youtube.com/results?search_query=%23%D1%80%D1%8B%D0%B1%D0%B0%D0%BA%D0%BE%D0%B2"">#рыбаков</a> <a href=""http://www.youtube.com/results?search_query=%23%E5%9E%83%E5%9C%BE"">#垃圾</a><br>THREE IN ONE<br>Everyone talking its true<br>Youtube is the best forever<br>Life&#39;s story is a short journey so have fun before eternal sleep forever <br>Жизнь, как красивая мелодия, только песни перепутались<br><a href=""http://www.youtube.com/results?search_query=%23%D1%87%D0%BE"">#Чо</a> <a href=""http://www.youtube.com/results?search_query=%23%D1%8D%D1%82"">#эт</a> <a href=""http://www.youtube.com/results?search_query=%23%D0%B4%D0%B5%D0%BB%D0%B0%D0%B5%D1%82"">#делает</a> <a href=""http://www.youtube.com/results?search_query=%23%D0%BD%D0%B0"">#на</a> #2 <a href=""http://www.youtube.com/results?search_query=%23%D0%BC%D0%B5%D1%81%D1%82%D0%B5"">#месте</a> <a href=""http://www.youtube.com/results?search_query=%23%D0%B2"">#в</a> <a href=""http://www.youtube.com/results?search_query=%23%D1%82%D1%80%D0%B5%D0%BD%D0%B4%D0%B5"">#тренде</a> <br><a href=""http://www.youtube.com/results?search_query=%23%D0%BE%D0%B4%D0%BD%D0%B0%D0%BA%D0%BE"">#однако</a> <a href=""http://www.youtube.com/results?search_query=%23%D1%8F"">#я</a> <a href=""http://www.youtube.com/results?search_query=%23%D0%BB%D1%8E%D0%B1%D0%BB%D1%8E"">#люблю</a> <a href=""http://www.youtube.com/results?search_query=%23%D1%82%D0%B0%D0%BA%D0%B8%D1%85"">#таких</a> <a href=""http://www.youtube.com/results?search_query=%23%D1%80%D1%8B%D0%B1%D0%B0%D0%BA%D0%BE%D0%B2"">#рыбаков</a> <a href=""http://www.youtube.com/results?search_query=%23%E5%9E%83%E5%9C%BE"">#垃圾</a>"
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Curt Williams,Trash.
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",shawn kipling,Wtf
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Nigel Farrell,By far the best trend going 👍
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Donicio Velasquez,"Why would you do something so repulsive in front of your son, Jesus what&#39;s the matter with these skeezers bro?"
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Tootallsd,I felt the second hand embarrassment
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Anthony Martin,How can a mother get her child involved in this crap.
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Marcin Łacek,🤢🤮
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Tanner B,🤦‍♂️ Biden administration + tictok app = Idiocracy II
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",super hola,Banging
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Saramy Goy,💋💋💋💋💋💋💋💋💋💋
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Epstiens Ghost,🤮🤮🤮
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Ahcaydius M,"This shit is stupid, no morals or self respect these days, disgusting"
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",IBROCK 476,Again!!!??? <br><br><br><br><br>Wow... im gonna report this ya&#39;ll wanna Help Me???? <br><br>Let&#39;s go!
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",TonyHerstal,😍😍
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",ShoeicideSiouxSneakerTalk,What weapon that ain’t no ass lmfao
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Slic DaChief,I think they just use that kids voice and then make tik toks and shit crazy how people love attention
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",orangevst,Hey mom... find something to do.
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Carlo Pereira,hey mom. Good roll model
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Crookedvultr Endall,This terrible!! Really this is quality time with your kids!
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Rasta Fari,I saw no weapon 🙄 🤦‍♂️
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Michael Lewis,Mom thick🤤😘💘😍🌹❤️💗💞
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Majestros,The time of mom that has a bunch of side guys
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",King garay,She got a gut on her or pregnant
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Robert Marfeo jr,That was funny lol...
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Ryker Jett,This is just a sound clip by the way.
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Moses_,Same kid voice all these girls use
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Bill Edgar,👎
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Michael Garcia,Gross 🤢🤢🤢🤢
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Annie Waldrop,This is Bezzy
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Annie Waldrop,Hey wanna meet up
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",PETER LIVERIS,Omg 😲 to bad your married 😍
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Joseph Pollachek,I wish she was my mom
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Marviano Dingle,Who is mom??
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Raja Arshad,Nix
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Jeremy Strickland,A mother with hooker boots on!🤣🤣🤣🤣
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",silveg87,Mom doesn&#39;t need a tic toc
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Charles Williams,Damn shes fine
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Steven Twiddy,Daddy likes that weapon !
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Hugh Mann,"Hey, kid... if we were friends, you&#39;d be callin me Dad."
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Ismael AKA:Kruder6,"Brandi, is that u?"
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Thomas_Mitchell,BANG LOCAL MILFS !!🤣😩
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",126er,Looking 40 mum
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",KSTAR MEDIA,"Lol <a href=""https://youtube.com/shorts/i-dFik9ItU4?feature=share"">https://youtube.com/shorts/i-dFik9ItU4?feature=share</a>"
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Guest Player One,this one has arthritis. couldn’t go lower. too old lol
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",PhillyPhill512,These are getting old
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Christopher Nimmo,Very bizarre pedo vibe
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",slo Float,What a 20footer looks like at ten foot away lol
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Vinny Yayo,Horrible parenting smh we&#39;re all doomed. It just hasn&#39;t happen yet. Get ready. We are in the last of days
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",KiXa1,She has a bum .. knows men like bums .. exploits men for attention and money..
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Dewayne Miguel,Her weapon is a stink bomb
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Tanya Fullmer,Bet she dropped that weapon on a lot of hard C….
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Nathan Borgman,I keep seeing this reel and it&#39;s wierd involving kids
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Your Carnivore Teacher,So how many times you going to do this same skit over and over and over again? I&#39;ve seen you do it at least six different times now.
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",aka_just_matt,Why she squat like she was about to take a 💩🚽
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Doctor Difficult,What&#39;s her@ in tiktok
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",dustyroads 1323,Atleast one of his friends will hit that someday
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",William Bocchino,Pathetic and sad
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",travelguy008,That was actually nasty
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",2jz4me,Women continue to get more and more classy.
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Wes Sprouse,"If it wasn&#39;t for her weapon, he would of never been born."
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",FriendsInLowPlaces,Definitely still got it!! 🤘🏻😉😁💯
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",R kar,Why eww? U was born outta that. :3
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Cain Mathewson,"I know these vids are fake but seriously when like 70 % of your audience is cringing and the other 30 % is jerking off, you absolutely NEED to question how you&#39;ve gotten to where you&#39;re at. I mean congrats, you can turn to your horny boyfriend on cue and squat down. Great. That&#39;s another million views for... Him"
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",jackie miller,Yoooo how many mamas this kid got 🤧
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",C H I C A G 0 4 1 3 0,How many moms does this kid have?
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",ChazUBCS,Cringe
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",flamur vucetaj,Nice mommy
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Knarf Trakiul,How does she cram all that into those jeans... they must be heavy duty jeans
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Michael Walker,How do I get these wretched videos from my recommended? I mean it.
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Floyd Freeman,Fantastic
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",egoswan,no
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Victor Bruce,"The most dangerous weapon <br>In manipulation,  humanity ever seen."
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",LB412 Pistolvania,Why are these videos even happenning. Why is this a thing
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Player X,I&#39;m calling the cops.
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Chris DiGiammarino,Bu bu but men don’t respect us.. 😑. Gtfoh
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Jose Acosta,That’s how I want to go. Sweet Weapon 😍😍
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",marakujer,"The Milf wears 2000-2010 fashion from her teenage days, Jeans inside any boots."
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",ellenora bridel,"OMG, EXACTLY WHAT I NEEDED <br><del>--------THE CUTE----------------------GIRLS -------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------</del> i Sepecial hot girls for you <br>💋 <a href=""http://hotslut.uno/"">HOTSLUT.UNO</a> 💓"
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Carlos Trujillo,I would hate to be on the other end of that weapon..it would be over with 😅
rbTmTVv44XY,"Hey Mom, Show Your Weapon🔥 #Shorts",Drew Flemming,She fine
